,Unnamed: 0.1,tollgate_id,direction,precipitation,pressure,rel_humidity,sea_pressure,temperature,wind_direction,wind_speed,volume,weekday,start_date_year,start_date_month,start_date_day,end_date_year,end_date_month,end_date_day,end_time_hour,end_time_min,start_time_hour,start_time_min
3799,3799,3,0,0.0,1014.9,81,1019.9,23.1,56,4.1,22,3,2016.0,10.0,6.0,2016.0,10.0,6.0,3.0,0.0,2.0,40.0
3800,3800,3,1,0.0,1014.9,81,1019.9,23.1,56,4.1,2,3,2016.0,10.0,6.0,2016.0,10.0,6.0,3.0,0.0,2.0,40.0
3801,3801,1,0,0.0,1014.9,81,1019.9,23.1,56,4.1,9,3,2016.0,10.0,6.0,2016.0,10.0,6.0,3.0,0.0,2.0,40.0
3802,3802,1,1,0.0,1014.9,81,1019.9,23.1,56,4.1,7,3,2016.0,10.0,6.0,2016.0,10.0,6.0,3.0,0.0,2.0,40.0
3803,3803,3,0,0.0,1014.9,81,1019.9,23.1,56,4.1,17,3,2016.0,10.0,6.0,2016.0,10.0,6.0,2.0,40.0,2.0,20.0
3804,3804,3,1,0.0,1014.9,81,1019.9,23.1,56,4.1,2,3,2016.0,10.0,6.0,2016.0,10.0,6.0,2.0,40.0,2.0,20.0
3805,3805,1,0,0.0,1014.9,81,1019.9,23.1,56,4.1,3,3,2016.0,10.0,6.0,2016.0,10.0,6.0,2.0,40.0,2.0,20.0
3806,3806,1,1,0.0,1014.9,81,1019.9,23.1,56,4.1,6,3,2016.0,10.0,6.0,2016.0,10.0,6.0,2.0,40.0,2.0,20.0
3807,3807,3,0,0.0,1014.9,81,1019.9,23.1,56,4.1,10,3,2016.0,10.0,6.0,2016.0,10.0,6.0,2.0,20.0,2.0,0.0
3808,3808,3,1,0.0,1014.9,81,1019.9,23.1,56,4.1,4,3,2016.0,10.0,6.0,2016.0,10.0,6.0,2.0,20.0,2.0,0.0
3809,3809,1,0,0.0,1014.9,81,1019.9,23.1,56,4.1,13,3,2016.0,10.0,6.0,2016.0,10.0,6.0,2.0,20.0,2.0,0.0
3810,3810,1,1,0.0,1014.9,81,1019.9,23.1,56,4.1,6,3,2016.0,10.0,6.0,2016.0,10.0,6.0,2.0,20.0,2.0,0.0
3811,3811,2,0,0.0,1014.9,81,1019.9,23.1,56,4.1,1,3,2016.0,10.0,6.0,2016.0,10.0,6.0,2.0,0.0,1.0,40.0
3812,3812,3,0,0.0,1014.9,81,1019.9,23.1,56,4.1,12,3,2016.0,10.0,6.0,2016.0,10.0,6.0,2.0,0.0,1.0,40.0
3813,3813,3,1,0.0,1014.9,81,1019.9,23.1,56,4.1,1,3,2016.0,10.0,6.0,2016.0,10.0,6.0,2.0,0.0,1.0,40.0
3814,3814,1,0,0.0,1014.9,81,1019.9,23.1,56,4.1,9,3,2016.0,10.0,6.0,2016.0,10.0,6.0,2.0,0.0,1.0,40.0
3815,3815,1,1,0.0,1014.9,81,1019.9,23.1,56,4.1,2,3,2016.0,10.0,6.0,2016.0,10.0,6.0,2.0,0.0,1.0,40.0
3816,3816,3,0,0.0,1014.9,81,1019.9,23.1,56,4.1,22,3,2016.0,10.0,6.0,2016.0,10.0,6.0,1.0,40.0,1.0,20.0
3817,3817,3,1,0.0,1014.9,81,1019.9,23.1,56,4.1,2,3,2016.0,10.0,6.0,2016.0,10.0,6.0,1.0,40.0,1.0,20.0
3818,3818,1,0,0.0,1014.9,81,1019.9,23.1,56,4.1,10,3,2016.0,10.0,6.0,2016.0,10.0,6.0,1.0,40.0,1.0,20.0
3819,3819,1,1,0.0,1014.9,81,1019.9,23.1,56,4.1,3,3,2016.0,10.0,6.0,2016.0,10.0,6.0,1.0,40.0,1.0,20.0
3820,3820,2,0,0.0,1014.9,81,1019.9,23.1,56,4.1,1,3,2016.0,10.0,6.0,2016.0,10.0,6.0,1.0,20.0,1.0,0.0
3821,3821,3,0,0.0,1014.9,81,1019.9,23.1,56,4.1,29,3,2016.0,10.0,6.0,2016.0,10.0,6.0,1.0,20.0,1.0,0.0
3822,3822,3,1,0.0,1014.9,81,1019.9,23.1,56,4.1,2,3,2016.0,10.0,6.0,2016.0,10.0,6.0,1.0,20.0,1.0,0.0
3823,3823,1,0,0.0,1014.9,81,1019.9,23.1,56,4.1,13,3,2016.0,10.0,6.0,2016.0,10.0,6.0,1.0,20.0,1.0,0.0
3824,3824,1,1,0.0,1014.9,81,1019.9,23.1,56,4.1,6,3,2016.0,10.0,6.0,2016.0,10.0,6.0,1.0,20.0,1.0,0.0
3825,3825,3,0,0.0,1014.9,81,1019.9,23.1,56,4.1,26,3,2016.0,10.0,6.0,2016.0,10.0,6.0,1.0,0.0,0.0,40.0
3826,3826,3,1,0.0,1014.9,81,1019.9,23.1,56,4.1,36,3,2016.0,10.0,6.0,2016.0,10.0,6.0,1.0,0.0,0.0,40.0
3827,3827,1,0,0.0,1014.9,81,1019.9,23.1,56,4.1,17,3,2016.0,10.0,6.0,2016.0,10.0,6.0,1.0,0.0,0.0,40.0
3828,3828,1,1,0.0,1014.9,81,1019.9,23.1,56,4.1,7,3,2016.0,10.0,6.0,2016.0,10.0,6.0,1.0,0.0,0.0,40.0
3829,3829,3,0,0.0,1014.9,81,1019.9,23.1,56,4.1,15,3,2016.0,10.0,6.0,2016.0,10.0,6.0,0.0,40.0,0.0,20.0
3830,3830,3,1,0.0,1014.9,81,1019.9,23.1,56,4.1,31,3,2016.0,10.0,6.0,2016.0,10.0,6.0,0.0,40.0,0.0,20.0
3831,3831,1,0,0.0,1014.9,81,1019.9,23.1,56,4.1,22,3,2016.0,10.0,6.0,2016.0,10.0,6.0,0.0,40.0,0.0,20.0
3832,3832,1,1,0.0,1014.9,81,1019.9,23.1,56,4.1,23,3,2016.0,10.0,6.0,2016.0,10.0,6.0,0.0,40.0,0.0,20.0
3833,3833,3,0,0.0,1014.9,81,1019.9,23.1,56,4.1,23,3,2016.0,10.0,6.0,2016.0,10.0,6.0,0.0,20.0,0.0,0.0
3834,3834,3,1,0.0,1014.9,81,1019.9,23.1,56,4.1,38,3,2016.0,10.0,6.0,2016.0,10.0,6.0,0.0,20.0,0.0,0.0
3835,3835,1,0,0.0,1014.9,81,1019.9,23.1,56,4.1,21,3,2016.0,10.0,6.0,2016.0,10.0,6.0,0.0,20.0,0.0,0.0
3836,3836,1,1,0.0,1014.9,81,1019.9,23.1,56,4.1,36,3,2016.0,10.0,6.0,2016.0,10.0,6.0,0.0,20.0,0.0,0.0
3837,3837,3,0,0.0,1013.0,82,1018.0,22.8,37,2.7,20,2,2016.0,10.0,5.0,2016.0,10.0,6.0,0.0,0.0,23.0,40.0
3838,3838,3,1,0.0,1013.0,82,1018.0,22.8,37,2.7,7,2,2016.0,10.0,5.0,2016.0,10.0,6.0,0.0,0.0,23.0,40.0
3839,3839,1,0,0.0,1013.0,82,1018.0,22.8,37,2.7,26,2,2016.0,10.0,5.0,2016.0,10.0,6.0,0.0,0.0,23.0,40.0
3840,3840,1,1,0.0,1013.0,82,1018.0,22.8,37,2.7,4,2,2016.0,10.0,5.0,2016.0,10.0,6.0,0.0,0.0,23.0,40.0
3841,3841,3,0,0.0,1013.0,82,1018.0,22.8,37,2.7,4,2,2016.0,10.0,5.0,2016.0,10.0,5.0,23.0,40.0,23.0,20.0
3842,3842,3,1,0.0,1013.0,82,1018.0,22.8,37,2.7,4,2,2016.0,10.0,5.0,2016.0,10.0,5.0,23.0,40.0,23.0,20.0
3843,3843,1,0,0.0,1013.0,82,1018.0,22.8,37,2.7,23,2,2016.0,10.0,5.0,2016.0,10.0,5.0,23.0,40.0,23.0,20.0
3844,3844,1,1,0.0,1013.0,82,1018.0,22.8,37,2.7,6,2,2016.0,10.0,5.0,2016.0,10.0,5.0,23.0,40.0,23.0,20.0
3845,3845,2,0,0.0,1013.0,82,1018.0,22.8,37,2.7,1,2,2016.0,10.0,5.0,2016.0,10.0,5.0,23.0,20.0,23.0,0.0
3846,3846,3,0,0.0,1013.0,82,1018.0,22.8,37,2.7,11,2,2016.0,10.0,5.0,2016.0,10.0,5.0,23.0,20.0,23.0,0.0
3847,3847,3,1,0.0,1013.0,82,1018.0,22.8,37,2.7,2,2,2016.0,10.0,5.0,2016.0,10.0,5.0,23.0,20.0,23.0,0.0
3848,3848,1,0,0.0,1013.0,82,1018.0,22.8,37,2.7,27,2,2016.0,10.0,5.0,2016.0,10.0,5.0,23.0,20.0,23.0,0.0
3849,3849,1,1,0.0,1013.0,82,1018.0,22.8,37,2.7,3,2,2016.0,10.0,5.0,2016.0,10.0,5.0,23.0,20.0,23.0,0.0
3850,3850,2,0,0.0,1013.0,82,1018.0,22.8,37,2.7,1,2,2016.0,10.0,5.0,2016.0,10.0,5.0,23.0,0.0,22.0,40.0
3851,3851,3,0,0.0,1013.0,82,1018.0,22.8,37,2.7,34,2,2016.0,10.0,5.0,2016.0,10.0,5.0,23.0,0.0,22.0,40.0
3852,3852,3,1,0.0,1013.0,82,1018.0,22.8,37,2.7,7,2,2016.0,10.0,5.0,2016.0,10.0,5.0,23.0,0.0,22.0,40.0
3853,3853,1,0,0.0,1013.0,82,1018.0,22.8,37,2.7,43,2,2016.0,10.0,5.0,2016.0,10.0,5.0,23.0,0.0,22.0,40.0
3854,3854,1,1,0.0,1013.0,82,1018.0,22.8,37,2.7,5,2,2016.0,10.0,5.0,2016.0,10.0,5.0,23.0,0.0,22.0,40.0
3855,3855,2,0,0.0,1013.0,82,1018.0,22.8,37,2.7,2,2,2016.0,10.0,5.0,2016.0,10.0,5.0,22.0,40.0,22.0,20.0
3856,3856,3,0,0.0,1013.0,82,1018.0,22.8,37,2.7,42,2,2016.0,10.0,5.0,2016.0,10.0,5.0,22.0,40.0,22.0,20.0
3857,3857,3,1,0.0,1013.0,82,1018.0,22.8,37,2.7,2,2,2016.0,10.0,5.0,2016.0,10.0,5.0,22.0,40.0,22.0,20.0
3858,3858,1,0,0.0,1013.0,82,1018.0,22.8,37,2.7,43,2,2016.0,10.0,5.0,2016.0,10.0,5.0,22.0,40.0,22.0,20.0
3859,3859,1,1,0.0,1013.0,82,1018.0,22.8,37,2.7,3,2,2016.0,10.0,5.0,2016.0,10.0,5.0,22.0,40.0,22.0,20.0
3860,3860,2,0,0.0,1013.0,82,1018.0,22.8,37,2.7,4,2,2016.0,10.0,5.0,2016.0,10.0,5.0,22.0,20.0,22.0,0.0
3861,3861,3,0,0.0,1013.0,82,1018.0,22.8,37,2.7,44,2,2016.0,10.0,5.0,2016.0,10.0,5.0,22.0,20.0,22.0,0.0
3862,3862,3,1,0.0,1013.0,82,1018.0,22.8,37,2.7,2,2,2016.0,10.0,5.0,2016.0,10.0,5.0,22.0,20.0,22.0,0.0
3863,3863,1,0,0.0,1013.0,82,1018.0,22.8,37,2.7,43,2,2016.0,10.0,5.0,2016.0,10.0,5.0,22.0,20.0,22.0,0.0
3864,3864,1,1,0.0,1013.0,82,1018.0,22.8,37,2.7,3,2,2016.0,10.0,5.0,2016.0,10.0,5.0,22.0,20.0,22.0,0.0
3865,3865,2,0,0.0,1013.0,82,1018.0,22.8,37,2.7,4,2,2016.0,10.0,5.0,2016.0,10.0,5.0,22.0,0.0,21.0,40.0
3866,3866,3,0,0.0,1013.0,82,1018.0,22.8,37,2.7,53,2,2016.0,10.0,5.0,2016.0,10.0,5.0,22.0,0.0,21.0,40.0
3867,3867,3,1,0.0,1013.0,82,1018.0,22.8,37,2.7,7,2,2016.0,10.0,5.0,2016.0,10.0,5.0,22.0,0.0,21.0,40.0
3868,3868,1,0,0.0,1013.0,82,1018.0,22.8,37,2.7,52,2,2016.0,10.0,5.0,2016.0,10.0,5.0,22.0,0.0,21.0,40.0
3869,3869,1,1,0.0,1013.0,82,1018.0,22.8,37,2.7,9,2,2016.0,10.0,5.0,2016.0,10.0,5.0,22.0,0.0,21.0,40.0
3870,3870,2,0,0.0,1013.0,82,1018.0,22.8,37,2.7,7,2,2016.0,10.0,5.0,2016.0,10.0,5.0,21.0,40.0,21.0,20.0
3871,3871,3,0,0.0,1013.0,82,1018.0,22.8,37,2.7,80,2,2016.0,10.0,5.0,2016.0,10.0,5.0,21.0,40.0,21.0,20.0
3872,3872,3,1,0.0,1013.0,82,1018.0,22.8,37,2.7,5,2,2016.0,10.0,5.0,2016.0,10.0,5.0,21.0,40.0,21.0,20.0
3873,3873,1,0,0.0,1013.0,82,1018.0,22.8,37,2.7,93,2,2016.0,10.0,5.0,2016.0,10.0,5.0,21.0,40.0,21.0,20.0
3874,3874,1,1,0.0,1013.0,82,1018.0,22.8,37,2.7,5,2,2016.0,10.0,5.0,2016.0,10.0,5.0,21.0,40.0,21.0,20.0
3875,3875,2,0,0.0,1013.0,82,1018.0,22.8,37,2.7,7,2,2016.0,10.0,5.0,2016.0,10.0,5.0,21.0,20.0,21.0,0.0
3876,3876,3,0,0.0,1013.0,82,1018.0,22.8,37,2.7,96,2,2016.0,10.0,5.0,2016.0,10.0,5.0,21.0,20.0,21.0,0.0
3877,3877,3,1,0.0,1013.0,82,1018.0,22.8,37,2.7,10,2,2016.0,10.0,5.0,2016.0,10.0,5.0,21.0,20.0,21.0,0.0
3878,3878,1,0,0.0,1013.0,82,1018.0,22.8,37,2.7,125,2,2016.0,10.0,5.0,2016.0,10.0,5.0,21.0,20.0,21.0,0.0
3879,3879,1,1,0.0,1013.0,82,1018.0,22.8,37,2.7,1,2,2016.0,10.0,5.0,2016.0,10.0,5.0,21.0,20.0,21.0,0.0
3880,3880,2,0,0.0,1012.0,86,1016.9,24.2,84,2.0,6,2,2016.0,10.0,5.0,2016.0,10.0,5.0,21.0,0.0,20.0,40.0
3881,3881,3,0,0.0,1012.0,86,1016.9,24.2,84,2.0,90,2,2016.0,10.0,5.0,2016.0,10.0,5.0,21.0,0.0,20.0,40.0
3882,3882,3,1,0.0,1012.0,86,1016.9,24.2,84,2.0,12,2,2016.0,10.0,5.0,2016.0,10.0,5.0,21.0,0.0,20.0,40.0
3883,3883,1,0,0.0,1012.0,86,1016.9,24.2,84,2.0,145,2,2016.0,10.0,5.0,2016.0,10.0,5.0,21.0,0.0,20.0,40.0
3884,3884,1,1,0.0,1012.0,86,1016.9,24.2,84,2.0,5,2,2016.0,10.0,5.0,2016.0,10.0,5.0,21.0,0.0,20.0,40.0
3885,3885,2,0,0.0,1012.0,86,1016.9,24.2,84,2.0,10,2,2016.0,10.0,5.0,2016.0,10.0,5.0,20.0,40.0,20.0,20.0
3886,3886,3,0,0.0,1012.0,86,1016.9,24.2,84,2.0,84,2,2016.0,10.0,5.0,2016.0,10.0,5.0,20.0,40.0,20.0,20.0
3887,3887,3,1,0.0,1012.0,86,1016.9,24.2,84,2.0,13,2,2016.0,10.0,5.0,2016.0,10.0,5.0,20.0,40.0,20.0,20.0
3888,3888,1,0,0.0,1012.0,86,1016.9,24.2,84,2.0,149,2,2016.0,10.0,5.0,2016.0,10.0,5.0,20.0,40.0,20.0,20.0
3889,3889,1,1,0.0,1012.0,86,1016.9,24.2,84,2.0,14,2,2016.0,10.0,5.0,2016.0,10.0,5.0,20.0,40.0,20.0,20.0
3890,3890,2,0,0.0,1012.0,86,1016.9,24.2,84,2.0,9,2,2016.0,10.0,5.0,2016.0,10.0,5.0,20.0,20.0,20.0,0.0
3891,3891,3,0,0.0,1012.0,86,1016.9,24.2,84,2.0,94,2,2016.0,10.0,5.0,2016.0,10.0,5.0,20.0,20.0,20.0,0.0
3892,3892,3,1,0.0,1012.0,86,1016.9,24.2,84,2.0,12,2,2016.0,10.0,5.0,2016.0,10.0,5.0,20.0,20.0,20.0,0.0
3893,3893,1,0,0.0,1012.0,86,1016.9,24.2,84,2.0,152,2,2016.0,10.0,5.0,2016.0,10.0,5.0,20.0,20.0,20.0,0.0
3894,3894,1,1,0.0,1012.0,86,1016.9,24.2,84,2.0,10,2,2016.0,10.0,5.0,2016.0,10.0,5.0,20.0,20.0,20.0,0.0
3895,3895,3,0,0.0,1012.0,86,1016.9,24.2,84,2.0,83,2,2016.0,10.0,5.0,2016.0,10.0,5.0,20.0,0.0,19.0,40.0
3896,3896,3,1,0.0,1012.0,86,1016.9,24.2,84,2.0,11,2,2016.0,10.0,5.0,2016.0,10.0,5.0,20.0,0.0,19.0,40.0
3897,3897,1,0,0.0,1012.0,86,1016.9,24.2,84,2.0,140,2,2016.0,10.0,5.0,2016.0,10.0,5.0,20.0,0.0,19.0,40.0
3898,3898,1,1,0.0,1012.0,86,1016.9,24.2,84,2.0,6,2,2016.0,10.0,5.0,2016.0,10.0,5.0,20.0,0.0,19.0,40.0
3899,3899,3,0,0.0,1012.0,86,1016.9,24.2,84,2.0,68,2,2016.0,10.0,5.0,2016.0,10.0,5.0,19.0,40.0,19.0,20.0
3900,3900,3,1,0.0,1012.0,86,1016.9,24.2,84,2.0,13,2,2016.0,10.0,5.0,2016.0,10.0,5.0,19.0,40.0,19.0,20.0
3901,3901,1,0,0.0,1012.0,86,1016.9,24.2,84,2.0,162,2,2016.0,10.0,5.0,2016.0,10.0,5.0,19.0,40.0,19.0,20.0
3902,3902,1,1,0.0,1012.0,86,1016.9,24.2,84,2.0,2,2,2016.0,10.0,5.0,2016.0,10.0,5.0,19.0,40.0,19.0,20.0
3903,3903,2,0,0.0,1012.0,86,1016.9,24.2,84,2.0,4,2,2016.0,10.0,5.0,2016.0,10.0,5.0,19.0,20.0,19.0,0.0
3904,3904,3,0,0.0,1012.0,86,1016.9,24.2,84,2.0,100,2,2016.0,10.0,5.0,2016.0,10.0,5.0,19.0,20.0,19.0,0.0
3905,3905,3,1,0.0,1012.0,86,1016.9,24.2,84,2.0,13,2,2016.0,10.0,5.0,2016.0,10.0,5.0,19.0,20.0,19.0,0.0
3906,3906,1,0,0.0,1012.0,86,1016.9,24.2,84,2.0,107,2,2016.0,10.0,5.0,2016.0,10.0,5.0,19.0,20.0,19.0,0.0
3907,3907,1,1,0.0,1012.0,86,1016.9,24.2,84,2.0,10,2,2016.0,10.0,5.0,2016.0,10.0,5.0,19.0,20.0,19.0,0.0
3908,3908,2,0,0.0,1012.0,86,1016.9,24.2,84,2.0,5,2,2016.0,10.0,5.0,2016.0,10.0,5.0,19.0,0.0,18.0,40.0
3909,3909,3,0,0.0,1012.0,86,1016.9,24.2,84,2.0,99,2,2016.0,10.0,5.0,2016.0,10.0,5.0,19.0,0.0,18.0,40.0
3910,3910,3,1,0.0,1012.0,86,1016.9,24.2,84,2.0,9,2,2016.0,10.0,5.0,2016.0,10.0,5.0,19.0,0.0,18.0,40.0
3911,3911,1,0,0.0,1012.0,86,1016.9,24.2,84,2.0,128,2,2016.0,10.0,5.0,2016.0,10.0,5.0,19.0,0.0,18.0,40.0
3912,3912,1,1,0.0,1012.0,86,1016.9,24.2,84,2.0,10,2,2016.0,10.0,5.0,2016.0,10.0,5.0,19.0,0.0,18.0,40.0
3913,3913,2,0,0.0,1012.0,86,1016.9,24.2,84,2.0,12,2,2016.0,10.0,5.0,2016.0,10.0,5.0,18.0,40.0,18.0,20.0
3914,3914,3,0,0.0,1012.0,86,1016.9,24.2,84,2.0,99,2,2016.0,10.0,5.0,2016.0,10.0,5.0,18.0,40.0,18.0,20.0
3915,3915,3,1,0.0,1012.0,86,1016.9,24.2,84,2.0,5,2,2016.0,10.0,5.0,2016.0,10.0,5.0,18.0,40.0,18.0,20.0
3916,3916,1,0,0.0,1012.0,86,1016.9,24.2,84,2.0,175,2,2016.0,10.0,5.0,2016.0,10.0,5.0,18.0,40.0,18.0,20.0
3917,3917,1,1,0.0,1012.0,86,1016.9,24.2,84,2.0,18,2,2016.0,10.0,5.0,2016.0,10.0,5.0,18.0,40.0,18.0,20.0
3918,3918,2,0,0.0,1012.0,86,1016.9,24.2,84,2.0,10,2,2016.0,10.0,5.0,2016.0,10.0,5.0,18.0,20.0,18.0,0.0
3919,3919,3,0,0.0,1012.0,86,1016.9,24.2,84,2.0,111,2,2016.0,10.0,5.0,2016.0,10.0,5.0,18.0,20.0,18.0,0.0
3920,3920,3,1,0.0,1012.0,86,1016.9,24.2,84,2.0,10,2,2016.0,10.0,5.0,2016.0,10.0,5.0,18.0,20.0,18.0,0.0
3921,3921,1,0,0.0,1012.0,86,1016.9,24.2,84,2.0,189,2,2016.0,10.0,5.0,2016.0,10.0,5.0,18.0,20.0,18.0,0.0
3922,3922,1,1,0.0,1012.0,86,1016.9,24.2,84,2.0,12,2,2016.0,10.0,5.0,2016.0,10.0,5.0,18.0,20.0,18.0,0.0
3923,3923,2,0,0.0,1012.3,76,1017.3,24.7,8,3.3,12,2,2016.0,10.0,5.0,2016.0,10.0,5.0,18.0,0.0,17.0,40.0
3924,3924,3,0,0.0,1012.3,76,1017.3,24.7,8,3.3,108,2,2016.0,10.0,5.0,2016.0,10.0,5.0,18.0,0.0,17.0,40.0
3925,3925,3,1,0.0,1012.3,76,1017.3,24.7,8,3.3,12,2,2016.0,10.0,5.0,2016.0,10.0,5.0,18.0,0.0,17.0,40.0
3926,3926,1,0,0.0,1012.3,76,1017.3,24.7,8,3.3,215,2,2016.0,10.0,5.0,2016.0,10.0,5.0,18.0,0.0,17.0,40.0
3927,3927,1,1,0.0,1012.3,76,1017.3,24.7,8,3.3,17,2,2016.0,10.0,5.0,2016.0,10.0,5.0,18.0,0.0,17.0,40.0
3928,3928,2,0,0.0,1012.3,76,1017.3,24.7,8,3.3,16,2,2016.0,10.0,5.0,2016.0,10.0,5.0,17.0,40.0,17.0,20.0
3929,3929,3,0,0.0,1012.3,76,1017.3,24.7,8,3.3,129,2,2016.0,10.0,5.0,2016.0,10.0,5.0,17.0,40.0,17.0,20.0
3930,3930,3,1,0.0,1012.3,76,1017.3,24.7,8,3.3,16,2,2016.0,10.0,5.0,2016.0,10.0,5.0,17.0,40.0,17.0,20.0
3931,3931,1,0,0.0,1012.3,76,1017.3,24.7,8,3.3,179,2,2016.0,10.0,5.0,2016.0,10.0,5.0,17.0,40.0,17.0,20.0
3932,3932,1,1,0.0,1012.3,76,1017.3,24.7,8,3.3,16,2,2016.0,10.0,5.0,2016.0,10.0,5.0,17.0,40.0,17.0,20.0
3933,3933,2,0,0.0,1012.3,76,1017.3,24.7,8,3.3,23,2,2016.0,10.0,5.0,2016.0,10.0,5.0,17.0,20.0,17.0,0.0
3934,3934,3,0,0.0,1012.3,76,1017.3,24.7,8,3.3,154,2,2016.0,10.0,5.0,2016.0,10.0,5.0,17.0,20.0,17.0,0.0
3935,3935,3,1,0.0,1012.3,76,1017.3,24.7,8,3.3,8,2,2016.0,10.0,5.0,2016.0,10.0,5.0,17.0,20.0,17.0,0.0
3936,3936,1,0,0.0,1012.3,76,1017.3,24.7,8,3.3,163,2,2016.0,10.0,5.0,2016.0,10.0,5.0,17.0,20.0,17.0,0.0
3937,3937,1,1,0.0,1012.3,76,1017.3,24.7,8,3.3,10,2,2016.0,10.0,5.0,2016.0,10.0,5.0,17.0,20.0,17.0,0.0
3938,3938,2,0,0.0,1012.3,76,1017.3,24.7,8,3.3,19,2,2016.0,10.0,5.0,2016.0,10.0,5.0,17.0,0.0,16.0,40.0
3939,3939,3,0,0.0,1012.3,76,1017.3,24.7,8,3.3,176,2,2016.0,10.0,5.0,2016.0,10.0,5.0,17.0,0.0,16.0,40.0
3940,3940,3,1,0.0,1012.3,76,1017.3,24.7,8,3.3,14,2,2016.0,10.0,5.0,2016.0,10.0,5.0,17.0,0.0,16.0,40.0
3941,3941,1,0,0.0,1012.3,76,1017.3,24.7,8,3.3,205,2,2016.0,10.0,5.0,2016.0,10.0,5.0,17.0,0.0,16.0,40.0
3942,3942,1,1,0.0,1012.3,76,1017.3,24.7,8,3.3,19,2,2016.0,10.0,5.0,2016.0,10.0,5.0,17.0,0.0,16.0,40.0
3943,3943,2,0,0.0,1012.3,76,1017.3,24.7,8,3.3,20,2,2016.0,10.0,5.0,2016.0,10.0,5.0,16.0,40.0,16.0,20.0
3944,3944,3,0,0.0,1012.3,76,1017.3,24.7,8,3.3,149,2,2016.0,10.0,5.0,2016.0,10.0,5.0,16.0,40.0,16.0,20.0
3945,3945,3,1,0.0,1012.3,76,1017.3,24.7,8,3.3,26,2,2016.0,10.0,5.0,2016.0,10.0,5.0,16.0,40.0,16.0,20.0
3946,3946,1,0,0.0,1012.3,76,1017.3,24.7,8,3.3,246,2,2016.0,10.0,5.0,2016.0,10.0,5.0,16.0,40.0,16.0,20.0
3947,3947,1,1,0.0,1012.3,76,1017.3,24.7,8,3.3,17,2,2016.0,10.0,5.0,2016.0,10.0,5.0,16.0,40.0,16.0,20.0
3948,3948,2,0,0.0,1012.3,76,1017.3,24.7,8,3.3,20,2,2016.0,10.0,5.0,2016.0,10.0,5.0,16.0,20.0,16.0,0.0
3949,3949,3,0,0.0,1012.3,76,1017.3,24.7,8,3.3,175,2,2016.0,10.0,5.0,2016.0,10.0,5.0,16.0,20.0,16.0,0.0
3950,3950,3,1,0.0,1012.3,76,1017.3,24.7,8,3.3,29,2,2016.0,10.0,5.0,2016.0,10.0,5.0,16.0,20.0,16.0,0.0
3951,3951,1,0,0.0,1012.3,76,1017.3,24.7,8,3.3,253,2,2016.0,10.0,5.0,2016.0,10.0,5.0,16.0,20.0,16.0,0.0
3952,3952,1,1,0.0,1012.3,76,1017.3,24.7,8,3.3,18,2,2016.0,10.0,5.0,2016.0,10.0,5.0,16.0,20.0,16.0,0.0
3953,3953,2,0,0.0,1012.3,76,1017.3,24.7,8,3.3,13,2,2016.0,10.0,5.0,2016.0,10.0,5.0,16.0,0.0,15.0,40.0
3954,3954,3,0,0.0,1012.3,76,1017.3,24.7,8,3.3,169,2,2016.0,10.0,5.0,2016.0,10.0,5.0,16.0,0.0,15.0,40.0
3955,3955,3,1,0.0,1012.3,76,1017.3,24.7,8,3.3,21,2,2016.0,10.0,5.0,2016.0,10.0,5.0,16.0,0.0,15.0,40.0
3956,3956,1,0,0.0,1012.3,76,1017.3,24.7,8,3.3,191,2,2016.0,10.0,5.0,2016.0,10.0,5.0,16.0,0.0,15.0,40.0
3957,3957,1,1,0.0,1012.3,76,1017.3,24.7,8,3.3,21,2,2016.0,10.0,5.0,2016.0,10.0,5.0,16.0,0.0,15.0,40.0
3958,3958,2,0,0.0,1012.3,76,1017.3,24.7,8,3.3,11,2,2016.0,10.0,5.0,2016.0,10.0,5.0,15.0,40.0,15.0,20.0
3959,3959,3,0,0.0,1012.3,76,1017.3,24.7,8,3.3,191,2,2016.0,10.0,5.0,2016.0,10.0,5.0,15.0,40.0,15.0,20.0
3960,3960,3,1,0.0,1012.3,76,1017.3,24.7,8,3.3,18,2,2016.0,10.0,5.0,2016.0,10.0,5.0,15.0,40.0,15.0,20.0
3961,3961,1,0,0.0,1012.3,76,1017.3,24.7,8,3.3,217,2,2016.0,10.0,5.0,2016.0,10.0,5.0,15.0,40.0,15.0,20.0
3962,3962,1,1,0.0,1012.3,76,1017.3,24.7,8,3.3,17,2,2016.0,10.0,5.0,2016.0,10.0,5.0,15.0,40.0,15.0,20.0
3963,3963,2,0,0.0,1012.3,76,1017.3,24.7,8,3.3,14,2,2016.0,10.0,5.0,2016.0,10.0,5.0,15.0,20.0,15.0,0.0
3964,3964,3,0,0.0,1012.3,76,1017.3,24.7,8,3.3,148,2,2016.0,10.0,5.0,2016.0,10.0,5.0,15.0,20.0,15.0,0.0
3965,3965,3,1,0.0,1012.3,76,1017.3,24.7,8,3.3,19,2,2016.0,10.0,5.0,2016.0,10.0,5.0,15.0,20.0,15.0,0.0
3966,3966,1,0,0.0,1012.3,76,1017.3,24.7,8,3.3,239,2,2016.0,10.0,5.0,2016.0,10.0,5.0,15.0,20.0,15.0,0.0
3967,3967,1,1,0.0,1012.3,76,1017.3,24.7,8,3.3,24,2,2016.0,10.0,5.0,2016.0,10.0,5.0,15.0,20.0,15.0,0.0
